10E003,2150,2210,00,120000,SPEECH THERAPIST LIFE WILLIAMS,15,15.00,11.21,22.00,14.16
10E004,2150,2210,00,120000,SPEECH THERAPIST LIFE WILEY,9,9.00,7.41,15.00,9.36
10E006,2150,2210,00,120000,SPEECH THERAPIST LIFE EC,22,22.00,14.62,36.00,21.72
10E007,2150,2210,00,120000,SPEECH THERAPIST LIFE YANKEE R,9,9.00,9.36,15.00,9.36
10E010,2150,2210,00,120000,SPEECH THERAPIST LIFE KING,9,9.00,7.41,15.00,9.36
10E011,2150,2210,00,120000,SPEECH THERAPIST LIFE TP,14,14.00,7.41,15.00,9.36
10E001,2150,2220,00,120000,SPEECH THERAPIST MEDICAL LEAL,3030,3030.00,2398.75,5530.00,3030.00
10E003,2150,2220,00,120000,SPEECH THERAPIST MED WILLIAMS,12120,12120.00,7196.25,12120.00,9090.00
10E006,2150,2220,00,120000,SPEECH THERAPIST MEDICAL EC,18180,18180.00,7196.25,12120.00,11615.00
10E007,2150,2220,00,120000,SPEECH THERAPIST MEDICAL YANKE,6060,6060.00,6060.00,6060.00,6060.00
10E010,2150,2220,00,120000,SPEECH THERAPIST MEDICAL KING,6060,6060.00,4797.50,6060.00,6060.00
10E011,2150,2220,00,120000,SPEECH THERAPIST MEDICAL TP,9090,9090.00,4797.50,6060.00,6060.00
10E001,2150,2290,00,120000,SPEECH THERAPIST EBA LEAL,2500,2500.00,2750.00,2500.00,2500.00
10E004,2150,2290,00,120000,SPEECH THERAPIST EBA,2500,2500.00,1486.00,2500.00,2500.00
10E000,2150,3100,00,120000,SPEECH LANGUAGE CONTRACTUAL,100000,100000.00,41840.50,70000.00,120815.00
10E001,2150,4100,00,120000,SPEECH THERAPIST SUPPLIES LEAL,250,250.00,152.08,350.00,
10E003,2150,4100,00,120000,SPEECH THERAPIST SUPP WILLIAMS,250,250.00,150.44,500.00,170.69
10E004,2150,4100,00,120000,SPEECH THERAPIST SUPPLIES WILE,125,125.00,,149.00,83.19
10E007,2150,4100,00,120000,SPEECH THERAPIST SUPPLIES YR,125,125.00,104.90,200.00,237.41
10E010,2150,4100,00,120000,SPEECH THERAPIST SUPPLIES KING,125,125.00,,180.00,
10E011,2150,4100,00,120000,SPEECH THERAPIST SUPPLIES TP,188,188.00,62.47,518.00,220.96
10E000,2210,1180,22,120000,LIFE SKILLS TEACHER PD STIPEND,400,400.00,,400.00,
10E000,2210,1190,22,120000,LIFE SKILLS TA PD STIPEND,500,500.00,,500.00,
10E000,2311,3170,22,120000,SPEC ED AUDIT,725,725.00,725.00,725.00,725.00
10E000,2330,4950,22,120000,SPEC EDUC ADMIN SUPPLIES,2000,2000.00,2057.50,2000.00,836.71
10E000,2330,5000,22,120000,DIST SPED ADMIN SER CAP OUTLAY,2000,2000.00,,2000.00,981.89
10E006,2332,1111,00,120000,PRESCHL PRINC,32760,32760.00,29016.00,35000.00,31500.00
10E006,2332,2160,00,120000,PRESCHOOL PRINCIPAL THIS,514,514.00,455.73,756.00,680.62
10E006,2332,2170,00,120000,PRESCHOOL PRINCIPAL 2.2,190,190.00,168.36,203.00,182.64
10E006,2332,2210,00,120000,PRESCHOOL PRINCIPAL LIFE,3,3.00,2.52,4.00,3.00
10E006,2332,2220,00,120000,BLANK,,,1590.75,,1848.60
10E006,2332,2290,00,120000,EMPLOYEE BENEFIT ALLOWANCE,1818,1818.00,,1818.00,
10E000,2574,4750,22,120000,SPEC ED PRINTING COST,1000,1000.00,139.28,1000.00,14.30
10E000,4120,6700,22,120000,SP ED PRIV FACILITY ROOM & BOA,165000,165000.00,163175.21,150000.00,153217.89
10E000,4220,6710,22,120000,USD CASE TUITION,82066,82066.00,72485.99,73783.00,61585.37
10E000,1220,6700,22,123001,TUITION-GSA EXP. FOR SPED,15912,15912.00,,15912.00,
10E008,1110,3100,00,130000,HOMEBOUND - CONTRACTUAL SERVIC,2000,2000.00,2050.00,2000.00,1276.38
10E008,1120,1210,00,130000,HOMEBOUND UMS,20000,20000.00,163546.25,15000.00,
10E008,1120,2160,00,130000,HOMEBOUND BD SHARE THIS,314,314.00,2553.14,324.00,
10E008,1120,2170,00,130000,HOMEBOUND BD PAID .0058,116,116.00,948.53,87.00,
10E008,1203,4100,00,130000,UMS SPED TEACHER SUPPLIES,8000,8000.00,5918.82,8000.00,4283.42
10E008,1210,4100,00,130000,SPEECH CORR SUPPLIES,500,500.00,32.46,300.00,
10E008,1220,1100,00,130000,SPEC ED TEACHERS UMS,1005950,1005950.00,799525.50,904891.00,892672.56
10E008,1220,1130,00,130000,SPEC ED TA UMS,231500,231500.00,183345.67,231500.00,172207.58
10E008,1220,1230,00,130000,SPEC ED TA SUBS UMS,7000,7000.00,5438.25,7000.00,
10E008,1220,1270,00,130000,SPEC ED SUBS SICK LEAVE UMS,22000,22000.00,11802.50,22000.00,9300.00
10E008,1220,2160,00,130000,SPEC ED TEACHER THIS UMS,15793,15793.00,12682.59,19546.00,19192.76
10E008,1220,2170,00,130000,SPEC ED TEACHER EMPL SHARE 2.2,5834,5834.00,4727.56,5248.00,5229.55
10E008,1220,2210,00,130000,SPEC ED TEACHER TA LIFE UMS,270,270.00,208.57,394.00,219.50
10E008,1220,2220,00,130000,SPEC ED TEACHER/TA MEDICAL UMS,121200,121200.00,91152.72,117400.00,82820.05
10E008,1220,2290,00,130000,SPEC ED TEACHER/TA EBA UMS,19250,19250.00,18508.00,15000.00,18186.62
10E008,1220,3320,00,130000,SPECIAL EDUC TRAVEL UMS,500,500.00,,500.00,
10E008,2113,1100,00,130000,SOCIAL WORKERS,187850,187850.00,150078.65,163850.00,178600.00
10E008,2113,1220,00,130000,SOCIAL WORKER INTERN,5000,5000.00,5000.00,,
10E008,2113,1270,00,130000,SOCIAL WORKER SICK LEAVE MS,7500,7500.00,,5000.00,
10E008,2113,2160,00,130000,SOCIAL WORKER BD SHARE THIS,2949,2949.00,2356.26,3539.00,3857.61
10E008,2113,2170,00,130000,SOCIAL WORKER EMPLOYER SHARE 2,1090,1090.00,870.45,950.00,1035.89
10E008,2113,2210,00,130000,SOCIAL WORKER LIFE,28,28.00,22.23,43.00,28.08
10E008,2113,2220,00,130000,SOCIAL WORKER MEDICAL,12120,12120.00,9595.00,12120.00,12120.00
10E008,2113,2290,00,130000,SOCIAL WORKER EBA,2750,2750.00,2750.00,2500.00,2500.00
10E008,2113,4100,00,130000,SOCIAL WORKER SUPPLIES,450,450.00,130.28,779.00,136.55
10E008,2142,1100,00,130000,PSYCHOLOGIST,79440,79440.00,61108.94,71826.00,73907.72
10E008,2142,2160,00,130000,PSYCHOLOGIST BD SHARE THIS,1247,1247.00,959.29,1551.00,1564.09
10E008,2142,2170,00,130000,PSYCHOLOGIST EMPLOYER SHARE 2.,461,461.00,354.54,417.00,420.09
10E008,2142,2210,00,130000,PSYCHOLOGIST LIFE,12,12.00,9.69,19.00,12.24
10E008,2142,2220,00,130000,PSYCHOLOGIST MEDICAL,7878,7878.00,6236.75,7878.00,7878.00
10E008,2142,4100,00,130000,PSYCHOLOGIST SUPPLIES,1000,1000.00,280.50,1221.00,
10E008,2150,1100,00,130000,SPEECH THERAPIST,84900,84900.00,44076.96,55850.00,57350.00
10E008,2150,2160,00,130000,SPEECH THERAPIST BD SHARE THIS,1332,1332.00,692.01,1206.00,1238.82
10E008,2150,2170,00,130000,SPEECH THERAPIST EMPLOYER SHAR,492,492.00,255.62,323.00,332.58
10E008,2150,2210,00,130000,SPEECH THERAPIST LIFE,15,15.00,7.41,14.00,9.36
10E008,2150,2220,00,130000,SPEECH THERAPIST MEDICAL,6060,6060.00,,,
10E008,2150,2290,00,130000,SPEECH THERAPIST EBA,2750,2750.00,2750.00,2500.00,2497.88
10E008,2150,4100,00,130000,SPEECH THERAPIST SUPPLIES,750,750.00,214.84,833.00,44.96
10E000,1800,1100,18,143305,TBE -  TEACH SALARIES,69200,69200.00,94228.21,183650.00,188189.11
10E001,1800,1100,18,143305,BILINGUAL/ESL TEACHERS LEAL,466000,466000.00,369969.76,421200.00,415654.05
10E003,1800,1100,18,143305,BILINGUAL/ESL TEACHERS DRW,495800,495800.00,269190.48,420925.00,371775.00
10E004,1800,1100,18,143305,BILINGUAL/ESL TEACHERS WILEY,52600,52600.00,43264.55,,
10E007,1800,1100,18,143305,BILINGUAL/ESL TEACHERS YR,276500,276500.00,219045.96,215634.00,166934.92
10E008,1800,1100,18,143305,BILINGUAL/ESL TEACHERS UMS,225000,225000.00,149803.21,195150.00,160860.00
10E009,1800,1100,18,143305,BILINGUAL/ESL TEACHERS UHS,225000,225000.00,125970.72,257125.00,150104.53
10E010,1800,1100,18,143305,BILINGUAL/ESL TEACHERS KING,150000,150000.00,98450.33,300000.00,134220.00
10E000,1800,1190,18,143305,TBE - TEACHING ASST.,100000,100000.00,64140.13,180000.00,47.70
10E000,1800,1200,18,143305,ESL SUBS,,,15380.00,,375.00
10E000,1800,1230,18,143305,TA SUBS,,,196.00,,
10E000,1800,1270,18,143305,TBE SICK LEAVE,10000,10000.00,,25000.00,1490.50
10E001,1800,1270,18,143305,BLANK,,,7090.00,,
10E003,1800,1270,18,143305,BLANK,,,9830.00,,
10E007,1800,1270,18,143305,BLANK,,,2357.50,,70.00
10E008,1800,1270,18,143305,BLANK,,,1000.00,,
10E009,1800,1270,18,143305,BLANK,,,1440.00,,
10E010,1800,1270,18,143305,BLANK,,,3822.50,,
10E001,1800,2100,18,143305,BLANK,,,14.95,,
10E000,1800,2160,18,143305,BD SHARE THIS,1086,1086.00,1619.46,8700.00,4099.31
10E001,1800,2160,18,143305,BLANK,7316,7316.00,5843.88,8832.00,8978.06
10E003,1800,2160,18,143305,BLANK,7784,7784.00,4276.67,7560.00,8030.15
10E004,1800,2160,18,143305,BLANK,,,679.12,,
10E007,1800,2160,18,143305,BLANK,4341,4341.00,3445.56,3908.00,3606.43
10E008,1800,2160,18,143305,BLANK,3533,3533.00,2378.51,5254.00,3302.90
10E009,1800,2160,18,143305,BLANK,3533,3533.00,1979.85,2265.00,3242.18
10E010,1800,2160,18,143305,BLANK,2355,2355.00,1577.61,6480.00,2678.21
10E000,1800,2170,18,143305,EMPLOYERS SHARE 2.2,401,401.00,635.84,11563.00,1101.95
10E001,1800,2170,18,143305,BLANK,2703,2703.00,2170.45,,2410.53
10E003,1800,2170,18,143305,BLANK,2876,2876.00,1615.70,,2156.02
10E004,1800,2170,18,143305,BLANK,,,250.99,,
10E007,1800,2170,18,143305,BLANK,1604,1604.00,1276.32,,968.70
10E008,1800,2170,18,143305,BLANK,1305,1305.00,885.90,,932.90
10E009,1800,2170,18,143305,BLANK,1305,1305.00,732.26,,870.61
10E010,1800,2170,18,143305,BLANK,870,870.00,592.72,,778.52
10E000,1800,2210,18,143305,TBE - LIFE,30,30.00,45.47,200.00,30.45
10E001,1800,2210,18,143305,BLANK,80,80.00,59.28,,74.09
10E003,1800,2210,18,143305,BLANK,80,80.00,50.44,,74.88
10E004,1800,2210,18,143305,BLANK,,,7.41,,
10E007,1800,2210,18,143305,BLANK,30,30.00,37.02,,28.15
10E008,1800,2210,18,143305,BLANK,30,30.00,22.23,,28.08
10E009,1800,2210,18,143305,BLANK,30,30.00,18.26,,28.03
10E010,1800,2210,18,143305,BLANK,20,20.00,12.16,,18.72
10E000,1800,2220,18,143305,TBE - MEDICAL,12120,12120.00,15088.36,80000.00,12120.00
10E001,1800,2220,18,143305,BLANK,42420,42420.00,23987.50,30000.00,43057.95
10E003,1800,2220,18,143305,BLANK,48480,48480.00,30511.87,50000.00,48480.00
10E004,1800,2220,18,143305,BLANK,,,4797.50,,
10E007,1800,2220,18,143305,BLANK,6060,6060.00,14392.50,15000.00,6060.00
10E008,1800,2220,18,143305,BLANK,12120,12120.00,9595.00,19000.00,12120.00
10E009,1800,2220,18,143305,BLANK,12120,12120.00,6312.50,15000.00,12120.00
10E010,1800,2220,18,143305,BLANK,12120,12120.00,9595.00,20000.00,12120.00
10E000,1800,2290,18,143305,EMPLOYEE BENE. ALLOW.,5500,5500.00,7963.43,5000.00,5624.97
10E001,1800,2290,18,143305,EBA,,,5500.00,2500.00,
10E003,1800,2290,18,143305,EBA,,,,2500.00,
10E007,1800,2290,18,143305,EBA,2750,2750.00,2750.00,2500.00,2500.00
10E008,1800,2290,18,143305,EBA,2750,2750.00,3754.00,2500.00,3389.00
10E009,1800,2290,18,143305,BILINGUAL EBA,,,2750.00,,
10E010,1800,2290,18,143305,EBA,,,,2500.00,
10E000,1800,3100,18,143305,BILINGUAL PURCHASE SERVICE,8250,8250.00,5200.00,8918.00,6386.38
10E000,1800,4100,18,143305,TBE - INSTRUCT MATERIALS,10000,10000.00,9991.50,10000.00,5820.98
10E000,2210,2300,18,143305,TUITION REIMBURSEMENT,6500,6500.00,4600.04,6500.00,5975.00
10E000,2219,3320,18,143305,TBE - TRAVEL/CONF,6500,6500.00,1802.12,6500.00,6500.00
10E000,2621,1110,18,143305,TBE ADMINISTRATION,130836,130836.00,125384.04,125850.00,125849.52
10E000,2621,2160,18,143305,TBE ADMIN THIS,2054,2054.00,1950.40,2718.00,2692.50
10E000,2621,2170,18,143305,TBE ADMIN EMPL 2.2,759,759.00,720.59,730.00,723.00
10E000,2621,2210,18,143305,LIFE INS,10,10.00,8.97,14.00,10.20
10E000,2621,2220,18,143305,TBE ADMIN MEDICAL,6060,6060.00,5807.50,6060.00,6264.00
10E000,1250,1100,22,300000,LITERACY INTERVENTIONIST SALRY,1563700,1563700.00,1321923.81,1597440.00,1440242.96
10E000,1250,1270,22,300000,TITLE I INSTRUCTIONAL SUBS,30000,30000.00,7312.50,30000.00,1500.00
10E000,1250,2160,22,300000,TITLE I INSTRUCTIONAL BD THIS,24550,24550.00,20312.40,34505.00,30515.66
10E000,1250,2170,22,300000,TITLE I INSTRUCTIONAL EMPL 2.2,9070,9070.00,7515.07,9265.00,8199.66
10E000,1250,2210,22,300000,TITLE I INSTRUCTIONAL LIFE INS,250,250.00,168.48,350.00,196.90
10E000,1250,2220,22,300000,TITLE I INSTRUCTIONAL-MEDICAL,91000,91000.00,62936.93,91000.00,72972.50
10E000,1250,2290,22,300000,TITLE I INSTRUCTIONAL-EBA,25000,25000.00,21419.34,20000.00,22590.17
10E000,2210,1180,22,300000,TEACHER STIPENDS,50000,50000.00,44297.00,35000.00,42947.28
10E000,2210,2160,22,300000,TITLE I THIS,756,756.00,666.43,756.00,918.81
10E000,2210,2170,22,300000,BLANK,203,203.00,247.02,203.00,246.75
10E000,2210,2290,22,300000,EBA,,,2750.00,,
10E000,2330,1111,22,300000,TITLE I ADMIN SALARY,139231,139231.00,133429.44,133922.00,133918.44
10E000,2330,2160,22,300000,BLANK,2186,2186.00,2076.67,2893.00,2866.64
10E000,2330,2170,22,300000,BLANK,808,808.00,767.28,777.00,769.86
10E000,2330,2210,22,300000,BLANK,10,10.00,8.97,14.00,10.20
10E000,2330,2290,22,300000,EBA,2750,2750.00,1985.70,2500.00,2471.86
10E009,1130,1210,00,410000,HOMEBOUND HIGH SCHOOL,25000,25000.00,78190.00,20000.00,426.00
10E009,1130,2160,00,410000,HOMEBOUND THIS,392,392.00,1131.83,515.00,6.81
10E009,1130,2170,00,410000,HOMEBOUND EMPL 2.2,145,145.00,434.03,145.00,1.83
10E009,1130,3100,00,410000,HOMEBOUND - CONTRACTUAL SERVIC,5000,5000.00,1953.08,5000.00,1570.66
10E009,1201,3250,00,410000,LIFE SKILLS DOMESTIC SITE RENT,,,,,1379.00
10E009,1203,4100,00,410000,UHS SPED TEACHER SUPPLIES,7000,7000.00,3458.33,7000.00,5772.10
10E009,1206,1100,22,410000,VISUALLY IMPAIRED TEACHER,14620,14620.00,11574.23,13507.00,14070.00
10E009,1206,2160,22,410000,VISUALLY IMPAIRED THIS,229,229.00,181.64,291.00,303.84
10E009,1206,2170,22,410000,VISUALLY IMPAIRED EMPL TRS,85,85.00,67.07,78.00,81.60
10E009,1206,2210,22,410000,VISUALLY IMPAIRED LIFE,2,2.00,1.52,3.00,1.92
10E009,1206,2290,22,410000,EMPLOUYEE BENEFIT ALLOWANCE,550,550.00,550.00,500.00,499.99
10E009,1207,1100,22,410000,HEARING IMPAIRED TEACHER,23394,23394.00,12107.99,22281.00,22291.42
10E009,1207,2160,22,410000,HEARING IMPAIRED THIS/TRIP,367,367.00,190.09,481.00,481.68
10E009,1207,2170,22,410000,HEARING IMPAIRED EMPL TRS,136,136.00,70.16,129.00,129.36
10E009,1207,2210,22,410000,HEARING IMPAIRED LIFE,4,4.00,3.04,6.00,3.84
10E009,1207,2220,22,410000,HEARING IMPAIRED HEALTH,2545,2545.00,2014.95,2535.00,2545.20
10E009,1220,1100,00,410000,SPEC ED TEACHERS  HIGH SCHOOL,1121650,1121650.00,850190.54,1135255.00,1039825.44
10E009,1220,1130,00,410000,SPEC ED AIDES - HIGH SCHOOL,315000,315000.00,214377.57,300000.00,223352.51
10E009,1220,1230,00,410000,SPEC ED TA SUBS HIGH SCHOOL,20000,20000.00,3029.06,20000.00,500.00
10E009,1220,1270,00,410000,SPEC ED SUBS SICK LEAVE,35000,35000.00,29445.00,35000.00,
10E009,1220,2160,00,410000,SPEC ED BD SHAR THIS HS,17610,17610.00,13215.94,24521.00,22292.93
10E009,1220,2170,00,410000,SPEC ED EMPLOYERS SHARE 2.2,6506,6506.00,4912.69,6584.00,6033.34
10E009,1220,2210,00,410000,SPEC ED TEACHER/TA LIFE HS,332,332.00,230.77,500.00,258.55
10E009,1220,2220,00,410000,SPEC ED TEACHER/TA MEDICAL HS,170000,170000.00,121326.65,110521.00,143925.39
10E009,1220,2290,00,410000,SPEC ED TEACHER/TA EBA HS,11000,11000.00,10907.70,15000.00,10000.00
10E009,1220,3140,00,410000,SPEC ED CONTRACT SERVICES,13000,13000.00,90.00,13000.00,
10E009,1220,3320,00,410000,SPECL EDUC TRAVEL,2000,2000.00,,2000.00,
10E009,2113,1100,00,410000,SOCIAL WORKER,136700,136700.00,111736.90,129570.00,132700.00
10E009,2113,1220,00,410000,SOCIAL WORKER INTERN,10000,10000.00,10000.00,10000.00,10000.00
10E009,2113,2160,00,410000,SOCIAL WORKER EMPLOYERS THIS,2146,2146.00,1754.28,2799.00,2866.08
10E009,2113,2170,00,410000,SOCIAL WORKER EMPLOYER SHARE 2,792,792.00,648.16,751.00,769.84
10E009,2113,2210,00,410000,SOCIAL WORKER LIFE,19,19.00,14.82,29.00,18.72
10E009,2113,2220,00,410000,SOCIAL WORKER MEDICAL,6060,6060.00,9595.00,6060.00,6060.00
10E009,2113,2290,00,410000,SOCIAL WORKER EBA,2500,2500.00,,2500.00,2500.00
10E009,2113,4100,00,410000,SOCIAL WORKER SUPPLIES,1000,1000.00,215.13,1000.00,311.79
10E009,2130,1191,22,410000,PHYSICAL THERAPIST,22825,22825.00,18012.57,22813.00,22762.55
10E009,2130,1192,22,410000,OCCUPATIONAL THERAPIST,23276,23276.00,18488.02,22813.00,22900.98
10E009,2130,2210,22,410000,BLANK,5,5.00,3.02,8.00,4.68
10E009,2130,2220,22,410000,BLANK,3030,3030.00,2398.61,2000.00,3029.95
10E009,2130,2290,22,410000,EBA,,,,625.00,
10E009,2142,1100,00,410000,PSYCHOLOGIST,69500,69500.00,60812.64,65000.00,62641.30
10E009,2142,2160,00,410000,PSYCHOLOGIST BD SHARE THIS,1091,1091.00,954.67,1404.00,1352.97
10E009,2142,2170,00,410000,PSYCHOLOGIST EMPLOYER SHARE 2.,403,403.00,352.80,377.00,363.34
10E009,2142,2210,00,410000,PSYCHOLOGIST  LIFE,9,9.00,8.19,15.00,8.58
10E009,2142,2220,00,410000,PSYCHOLOGIST MEDICAL,6060,6060.00,5302.50,6060.00,5555.00
10E009,2142,4100,00,410000,PSYCHOLOGIST SUPPLIES,200,200.00,,200.00,224.73
10E009,2150,1100,00,410000,SPEECH THERAPIST,85175,85175.00,50828.48,85000.00,82424.88
10E009,2150,2160,00,410000,SPEECH THERAPIST BD SHARE THIS,1337,1337.00,797.79,1836.00,1780.14
10E009,2150,2170,00,410000,SPEECH EMPLOYER SHARE 2.2,493,493.00,294.85,493.00,477.86
10E009,2150,2210,00,410000,SPEECH THERAPIST LIFE,14,14.00,6.73,23.00,13.92
10E009,2150,2220,00,410000,SPEECH THERAPIST MEDICAL,9090,9090.00,4418.75,9090.00,9090.00
10E009,2150,4100,00,410000,SPEECH THERAPIST SUPPLIES,800,800.00,,800.00,
10E000,1110,1100,00,500000,FINE ARTS - SAL TEA.,895000,895000.00,693336.73,817113.00,813573.31
10E000,1110,1270,00,500000,FINE ARTS - TEA SICK LEAVE,20000,20000.00,9555.00,20000.00,240.00
10E000,1110,2160,00,500000,BD SHARE THIS,14050,14050.00,10956.15,17650.00,17575.42
10E000,1110,2170,00,500000,EMPLOYERS SHARE .0058,5191,5191.00,4069.25,4739.00,4720.05
10E000,1110,2210,00,500000,LIFE,160,160.00,108.03,200.00,130.99
10E000,1110,2220,00,500000,MEDICAL,60600,60600.00,54792.50,66660.00,60600.00
10E000,1110,2290,00,500000,EMPLOYEE BENE. ALLOW.,16500,16500.00,5500.00,7500.00,10000.00
10E000,1110,3320,00,500000,FINE ARTS - MILEAGE/SCHOOLS,500,500.00,,,
10E000,1110,4100,00,500000,FINE ARTS - SUPPLIES,12260,12260.00,10843.86,9700.00,15525.19
10E000,2410,3230,00,500000,FINE ARTS MAINTENANCE OF EQUIP,1000,1000.00,430.00,1000.00,595.00
10E001,1110,1260,00,510000,BUILDING FUNDED SUBS,,,168.00,,
10E001,1110,2160,00,510000,BD SHARE THIS,,,2.64,,
10E001,1110,2170,00,510000,EMPLOYER SHARE TRS,,,0.97,,
10E001,1110,4100,00,510000,CLASSROOM SUPL OFFICE LEAL,4000,3000.00,2391.85,4000.00,2221.36
10E001,1110,4110,00,510000,CLRM SUPPLIES NEW CLASSROOM,400,,,400.00,
10E001,1110,4120,00,510000,CLRM SUPPLIES MALONEY,400,400.00,392.82,400.00,307.62
10E001,1110,4140,00,510000,CLRM SUPPLIES HELM,400,400.00,408.63,400.00,428.83
10E001,1110,4150,00,510000,CLRM SUPPLIES CUEVAS TOVAR,400,400.00,259.56,400.00,385.65
10E001,1110,4160,00,510000,CLRM SUPPLIES-PUFFER,400,400.00,161.26,400.00,368.28
10E001,1110,4170,00,510000,CLRM SUPPLIES MILLER,400,400.00,325.15,400.00,400.82
10E001,1110,4180,00,510000,CLRM SUPPLIES AGUILAR,400,400.00,397.00,400.00,198.20
10E001,1110,4190,00,510000,CLRM SUPPLIES NARDIE,400,400.00,400.26,400.00,360.92
10E001,1110,4200,00,510000,CLRM SUPPLIES HUGHES,400,400.00,316.69,400.00,325.41
10E001,1110,4210,00,510000,CLRM SUPPLIES CARO,400,400.00,402.69,400.00,401.89
10E001,1110,4220,00,510000,CLRM SUPPLIES SACCO,400,400.00,337.47,400.00,335.77
10E001,1110,4230,00,510000,CLRM SUPPLIES CLARK,400,400.00,233.42,400.00,396.75
10E001,1110,4240,00,510000,CLRM SUPPLIES HEADTKE,400,400.00,400.99,400.00,398.93
10E001,1110,4250,00,510000,CLRM SUPPLIES WIRTZ,400,400.00,304.58,400.00,360.50
10E001,1110,4260,00,510000,CLRM SUPPLIES KLOUSNITZER,400,400.00,392.30,400.00,385.41
10E001,1110,4270,00,510000,CLRM SUPPLIES ARGUELLES,400,400.00,396.46,400.00,400.40
10E001,1110,4290,00,510000,CLRM SUPPLIES KINDERGARTEN,400,400.00,352.06,400.00,399.16
10E001,1110,4300,00,510000,CLRM SUPPLIES AVILA,400,400.00,236.92,400.00,397.37
10E001,1110,4310,00,510000,CLRM SUPPLIES PE,400,300.00,293.81,400.00,
10E001,1110,4320,00,510000,CLRM SUPPLIES OUTREACH,100,100.00,,100.00,79.54
10E001,1110,4330,00,510000,CLRM SUPPLIES LEARNING CENTER,750,450.00,377.70,600.00,346.87
10E001,1110,4340,00,510000,CLRM SUPPLIES RESERVE,400,200.00,98.09,400.00,88.55
10E001,1110,4350,00,510000,CLRM SUPPLIES RADAMACHER,400,400.00,183.16,400.00,299.23
10E001,1110,4360,00,510000,CLRM SUPPLIES PEREZ,400,400.00,315.17,400.00,113.60
10E001,1110,4380,00,510000,TITLE I CLRM SUPPLIES ILVES,200,200.00,122.48,200.00,
10E001,1110,4390,00,510000,TITLE I CLRM SUPPLIES PLOTNER,200,200.00,165.00,200.00,184.79
10E001,1110,4400,00,510000,TITLE I CLRM SUPPLIES SILVER,200,200.00,208.85,200.00,213.25
10E001,1110,4410,00,510000,TITLE I CLRM SUPPLIES FRADKIN,200,200.00,175.84,200.00,230.11
10E001,1110,4840,00,510000,MUSIC,50,50.00,49.88,50.00,42.95
10E001,1110,4850,00,510000,DANCE & DRAMA,50,50.00,,50.00,
10E001,1110,4860,00,510000,FINE ARTS SUPPLIES,50,50.00,,50.00,39.95
10E001,1110,4880,00,510000,SUPPORT SERVICES,200,150.00,188.66,200.00,146.72
10E001,1115,4900,00,510000,INSTR MATERIALS LEAL,8140,4045.00,5556.51,7325.00,3000.31
10E001,2134,4100,00,510000,HEALTH SUPPLIES - LEAL,200,200.00,103.18,250.00,
10E001,2222,4300,00,510000,LIBRARY PROGRAM LEAL,4000,5000.00,224.15,5500.00,5425.89
10E001,2410,3230,00,510000,MAINT OF EQ LEAL,750,1000.00,,1000.00,
10E001,2410,4100,00,510000,OFFICE SUPPLIES LEAL,4000,2000.00,1977.78,7796.00,2740.59
10E001,2574,4750,00,510000,PRINTING COST SUPP OFFICE LEAL,750,750.00,371.50,850.00,249.64
10E010,1110,1260,00,520000,BLDG SUBS/INTERVENTIONIST,750,750.00,2665.60,998.00,18.06
10E010,1110,2160,00,520000,BLDG SUBS THIS/TRIP,,,17.35,,
10E010,1110,2170,00,520000,BLDG SUBS TRS,,,8.90,,
10E010,1110,4000,00,520000,GRADE LEVEL REQUEST K,750,350.00,400.00,400.00,399.99
10E010,1110,4001,00,520000,GRADE LEVEL REQUEST 1,750,350.00,163.63,651.00,650.99
10E010,1110,4002,00,520000,GRADE LEVEL REQUEST 2,500,350.00,,492.00,492.01
10E010,1110,4003,00,520000,GRADE LEVEL REQUEST 3,500,350.00,190.86,826.00,825.90
10E010,1110,4004,00,520000,GRADE LEVEL REQUEST 4,500,350.00,,900.00,900.01
10E010,1110,4005,00,520000,GRADE LEVEL REQUEST 5,500,350.00,227.04,518.00,518.11
10E010,1110,4120,00,520000,K-5 CLRM SUPPLIES KING,7245,5500.00,4980.06,6648.00,6609.21
10E010,1110,4130,00,520000,CLRM SUPPLIES KING A. WILLIAMS,450,400.00,12.23,538.00,537.93
10E010,1110,4140,00,520000,CLRM SUPPLIES KING JOHNSTON,450,400.00,,486.00,485.99
10E010,1110,4150,00,520000,CLRM SUPPLIES KING MANOLAKES,450,400.00,169.81,443.00,442.94
10E010,1110,4160,00,520000,CLRM SUPPLIES KING HUNT,450,400.00,319.62,440.00,439.98
10E010,1110,4170,00,520000,CLRM SUPPLIES KING CALDWELL,450,400.00,,403.00,403.05
10E010,1110,4180,00,520000,CLRM SUPPLIES KING ABBOTT,450,400.00,144.64,577.00,577.02
10E010,1110,4190,00,520000,CLRM SUPPLIES KING THOMPSON,450,400.00,,800.00,799.95
10E010,1110,4200,00,520000,CLRM SUPPLIES KING JONES,450,400.00,308.11,538.00,538.00
10E010,1110,4210,00,520000,CLRM SUPPLIES KING WILLIAMS,450,400.00,323.63,517.00,517.01
10E010,1110,4220,00,520000,CLRM SUPPLIES KING CROSS CAT,450,,,17.00,16.80
10E010,1110,4230,00,520000,CLRM SUPPLIES KING MYERS,450,400.00,272.30,465.00,464.97
10E010,1110,4240,00,520000,CLRM SUPPLIES KING JOHNSON,450,400.00,369.85,410.00,409.93
